1-byte character code	<C><F><I><N><Q>@1-byte character code<br />- (Tech) mã ký tự 1 bai</Q></N></I></F></C>
action	<C><F><I><N><Q>@action /'ækʃn/<br />*  danh từ<br />- hành động, hành vi; hoạt động; công việc, việc làm<br />=a man of action+ con người hành động<br />=to take prompt action+ hành động tức khắc, hành động kịp thời<br />- tác động, tác dụng, ảnh hưởng<br />=the sunlight has action on certain materials+ ánh nắng có tác động đến một số chất<br />=action of acid+ tác dụng của axit<br />- sự chiến đấu, trận đánh<br />=to go into action+ bắt đầu đánh nhau, bắt đầu chiến đấu<br />=to break off an action+ ngừng chiến đấu, ngừng bắn<br />=to be killed in action+ bị hy sinh trong chiến đấu<br />=to be put out of action+ bị loại khỏi vòng chiến đấu<br />- việc kiện, sự tố tụng<br />=to take (bring) an action against+ kiện (ai...)<br />- sự diễn biến, quá trình diễn biến (của vở kịch)<br />- động tác, dáng điệu, bộ điệu, bộ tịch<br />=action of a player+ bộ điệu của một diễn viên<br />=action of a horse+ dáng đi của một con ngựa<br />- bộ máy, cơ cấu (đàn pianô, máy...); sự hoạt động của bộ máy<br />!action committee<br />- uỷ ban hành động<br />!action position<br />- (quân sự) vị trí của quân đội trước khi bước vào chiến đấu<br />!action speak louder than words<br />- (xem) speak<br />*  ngoại động từ<br />- kiện, thưa kiện<br /><br />@action<br />- (Tech) tác động, động tác, hành động; tác dụng<br /><br />@action<br />- tác dụng, tác động<br />- brake a. tác dụng hãm<br />- control a. tác động điều chỉnh, tác động điều khiển <br />- delayed a. tác dụng làm chậm<br />- edge a. tác dụng biên<br />- instantaneous a. tác dụng tức thời<br />- integral a. tác dụng tích phân<br />- on-off a. mt tác dụng loại “đóng - mở”</Q></N></I></F></C>
Action lag	<C><F><I><N><Q>@Action lag<br />- (Econ) Độ trễ của hành động.<br />+ Mức độ trễ giữa việc quyết định một chính sách (đặc biệt trong kinh tế học vĩ mô) và việc thực hiện chính sách đó.</Q></N></I></F></C>
action menu	<C><F><I><N><Q>@action menu<br />- (Tech) đơn chọn tác động</Q></N></I></F></C>
action message	<C><F><I><N><Q>@action message<br />- (Tech) thông báo tác động</Q></N></I></F></C>
action painting	<C><F><I><N><Q>@action painting<br />* danh từ<br />- tranh trừu tượng được tô màu sơ sài</Q></N></I></F></C>
action replay	<C><F><I><N><Q>@action replay<br />* danh từ<br />- sự quay một đoạn phim chậm lại để diễn tả một tình huống đặc biệt</Q></N></I></F></C>
actionable	<C><F><I><N><Q>@actionable /'ækʃnəbl/<br />*  tính từ<br />- có thể kiện</Q></N></I></F></C>
actionably	<C><F><I><N><Q>@actionably<br />- xem actionable</Q></N></I></F></C>
actions	<C><F><I><N><Q>@action /'ækʃn/<br />*  danh từ<br />- hành động, hành vi; hoạt động; công việc, việc làm<br />=a man of action+ con người hành động<br />=to take prompt action+ hành động tức khắc, hành động kịp thời<br />- tác động, tác dụng, ảnh hưởng<br />=the sunlight has action on certain materials+ ánh nắng có tác động đến một số chất<br />=action of acid+ tác dụng của axit<br />- sự chiến đấu, trận đánh<br />=to go into action+ bắt đầu đánh nhau, bắt đầu chiến đấu<br />=to break off an action+ ngừng chiến đấu, ngừng bắn<br />=to be killed in action+ bị hy sinh trong chiến đấu<br />=to be put out of action+ bị loại khỏi vòng chiến đấu<br />- việc kiện, sự tố tụng<br />=to take (bring) an action against+ kiện (ai...)<br />- sự diễn biến, quá trình diễn biến (của vở kịch)<br />- động tác, dáng điệu, bộ điệu, bộ tịch<br />=action of a player+ bộ điệu của một diễn viên<br />=action of a horse+ dáng đi của một con ngựa<br />- bộ máy, cơ cấu (đàn pianô, máy...); sự hoạt động của bộ máy<br />!action committee<br />- uỷ ban hành động<br />!action position<br />- (quân sự) vị trí của quân đội trước khi bước vào chiến đấu<br />!action speak louder than words<br />- (xem) speak<br />*  ngoại động từ<br />- kiện, thưa kiện<br /><br />@action<br />- (Tech) tác động, động tác, hành động; tác dụng<br /><br />@action<br />- tác dụng, tác động<br />- brake a. tác dụng hãm<br />- control a. tác động điều chỉnh, tác động điều khiển <br />- delayed a. tác dụng làm chậm<br />- edge a. tác dụng biên<br />- instantaneous a. tác dụng tức thời<br />- integral a. tác dụng tích phân<br />- on-off a. mt tác dụng loại “đóng - mở”</Q></N></I></F></C>
activate	<C><F><I><N><Q>@activate /'æktiveit/<br />*  ngoại động từ<br />- (hoá học); (sinh vật học) hoạt hoá, làm hoạt động<br />- (vật lý) hoạt hoá, làm phóng xạ<br />- (từ Mỹ,nghĩa Mỹ),  (quân sự) xây dựng và trang bị (một đơn vị)<br /><br />@activate<br />- (Tech) hoạt hóa; khởi động (đ)</Q></N></I></F></C>
activate indication	<C><F><I><N><Q>@activate indication<br />- (Tech) biểu thị khởi động</Q></N></I></F></C>
activated	<C><F><I><N><Q>@activated /'æktiveitid/<br />*  tính từ<br />- đã hoạt hoá<br />- đã làm phóng xạ<br /><br />@activated<br />- (Tech) được hoạt hóa, kích hoạt</Q></N></I></F></C><C><F><I><N><Q>@activate /'æktiveit/<br />*  ngoại động từ<br />- (hoá học); (sinh vật học) hoạt hoá, làm hoạt động<br />- (vật lý) hoạt hoá, làm phóng xạ<br />- (từ Mỹ,nghĩa Mỹ),  (quân sự) xây dựng và trang bị (một đơn vị)<br /><br />@activate<br />- (Tech) hoạt hóa; khởi động (đ)</Q></N></I></F></C>
activated cathode	<C><F><I><N><Q>@activated cathode<br />- (Tech) âm cực hoạt hóa</Q></N></I></F></C>
activated material	<C><F><I><N><Q>@activated material<br />- (Tech) chất được hoạt hóa</Q></N></I></F></C>
activated plasma	<C><F><I><N><Q>@activated plasma<br />- (Tech) đẳng ly tử thể kích thích, plasma hoạt kích</Q></N></I></F></C>
activates	<C><F><I><N><Q>@activate /'æktiveit/<br />*  ngoại động từ<br />- (hoá học); (sinh vật học) hoạt hoá, làm hoạt động<br />- (vật lý) hoạt hoá, làm phóng xạ<br />- (từ Mỹ,nghĩa Mỹ),  (quân sự) xây dựng và trang bị (một đơn vị)<br /><br />@activate<br />- (Tech) hoạt hóa; khởi động (đ)</Q></N></I></F></C>
activating	<C><F><I><N><Q>@activate /'æktiveit/<br />*  ngoại động từ<br />- (hoá học); (sinh vật học) hoạt hoá, làm hoạt động<br />- (vật lý) hoạt hoá, làm phóng xạ<br />- (từ Mỹ,nghĩa Mỹ),  (quân sự) xây dựng và trang bị (một đơn vị)<br /><br />@activate<br />- (Tech) hoạt hóa; khởi động (đ)</Q></N></I></F></C>
activating effect	<C><F><I><N><Q>@activating effect<br />- (Tech) hiệu ứng hoạt hóa</Q></N></I></F></C>
activating process	<C><F><I><N><Q>@activating process<br />- (Tech) xử lý khởi động</Q></N></I></F></C>
activation	<C><F><I><N><Q>@activation /,ækti'veiʃn/<br />*  danh từ<br />- sự hoạt hoá<br />- sự làm phóng xạ<br /><br />@activation<br />- (Tech) hoạt hóa; khởi động, phát động</Q></N></I></F></C>
activations	<C><F><I><N><Q>@activation /,ækti'veiʃn/<br />*  danh từ<br />- sự hoạt hoá<br />- sự làm phóng xạ<br /><br />@activation<br />- (Tech) hoạt hóa; khởi động, phát động</Q></N></I></F></C>
activator	<C><F><I><N><Q>@activator<br />- xem activate</Q></N></I></F></C>
activators	<C><F><I><N><Q>@activator<br />- xem activate</Q></N></I></F></C>
active	<C><F><I><N><Q>@active /'æktiv/<br />*  tính từ<br />- tích cực, hoạt động; nhanh nhẹn, linh lợi<br />=an active volcano+ núi lửa còn hoạt động<br />=an active brain+ đầu óc linh lợi<br />=to take an active part in the revolutionary movement+ tham gia tích cực phong trào cách mạng<br />- thiết thực, thực sự; có hiệu lực, công hiệu<br />=active remedies+ những phương thuốc công hiệu<br />=it's no use talking, he wants active help+ nói mồm chẳng có ích gì, anh ấy cần sự giúp đỡ thiết thực cơ<br />- (ngôn ngữ học) chủ động<br />=the active voice+ dạng chủ động<br />- (quân sự) tại ngũ<br />=on active service+ đang tại ngũ<br />=to be called up for the active service+ được gọi nhập ngũ<br />=active list danh sách sĩ quan+ có thể gọi nhập ngũ<br />- (vật lý) hoạt động; phóng xạ<br />- hoá hoạt động; có hiệu lực<br />=active ferment men+ hoạt động<br />=active valence+ hoá trị hiệu lực<br /><br />@active<br />- (Tech) chủ động; hoạt tính; hoạt động, hiệu lực, đang dùng; tích cực</Q></N></I></F></C>
active antenna	<C><F><I><N><Q>@active antenna<br />- (Tech) ănten có nguồn, ănten chủ động</Q></N></I></F></C>
active area	<C><F><I><N><Q>@active area<br />- (Tech) khu vực hoạt/năng động</Q></N></I></F></C>
Active balance	<C><F><I><N><Q>@Active balance<br />- (Econ) Dư nghạch.<br />+ Trong lý thuyết tiền tệ, một vài mô hình giả thiết chia một cung ứng tiền tệ thành DƯ NGHẠCH, đó là tiền dự trữ được đưa vào quay vòng trong các thời kỳ được xác định bởi các khoảng thời gian giữa các kỳ thanh toán, và NGHẠCH NHÀN RỖI là tiền dự trữ không được sử dụng để thanh toán thường xuyên.</Q></N></I></F></C>
active call	<C><F><I><N><Q>@active call<br />- (Tech) gọi chủ động</Q></N></I></F></C>
active chain	<C><F><I><N><Q>@active chain<br />- (Tech) chuỗi hoạt động</Q></N></I></F></C>
active channel	<C><F><I><N><Q>@active channel<br />- (Tech) kênh có nguồn, kênh hoạt động</Q></N></I></F></C>
active component	<C><F><I><N><Q>@active component<br />- (Tech) thành phần chủ động</Q></N></I></F></C>
active computer	<C><F><I><N><Q>@active computer<br />- (Tech) máy điện toán hoạt động</Q></N></I></F></C>
active current	<C><F><I><N><Q>@active current<br />- (Tech) dòng hoạt tính, dòng thực</Q></N></I></F></C>
active element	<C><F><I><N><Q>@active element<br />- (Tech) phần tử hoạt tính, phần tử chủ động</Q></N></I></F></C>
active encapsulation	<C><F><I><N><Q>@active encapsulation<br />- (Tech) bao bọc hoạt tính</Q></N></I></F></C>
active file	<C><F><I><N><Q>@active file<br />- (Tech) tập tin hoạt động, tập tin mở</Q></N></I></F></C>
active interferometer	<C><F><I><N><Q>@active interferometer<br />- (Tech) giao thoa kế hoạt tính</Q></N></I></F></C>
active material	<C><F><I><N><Q>@active material<br />- (Tech) hoạt chất</Q></N></I></F></C>
active matrix liquid crytal display	<C><F><I><N><Q>@active matrix liquid crytal display<br />- (Tech) bộ hiển thị tinh thể lỏng ma trận hoạt tính</Q></N></I></F></C>
active medium	<C><F><I><N><Q>@active medium<br />- (Tech) môi trường hoạt tính</Q></N></I></F></C>
active network	<C><F><I><N><Q>@active network<br />- (Tech) mạng chủ động</Q></N></I></F></C>
active node	<C><F><I><N><Q>@active node<br />- (Tech) nút hoạt động</Q></N></I></F></C>
active station	<C><F><I><N><Q>@active station<br />- (Tech) đài có nguồn điện</Q></N></I></F></C>
active substrate	<C><F><I><N><Q>@active substrate<br />- (Tech) nền hoạt tính [ĐL]</Q></N></I></F></C>
active surface	<C><F><I><N><Q>@active surface<br />- (Tech) bề mặt hoạt tính</Q></N></I></F></C>
active task	<C><F><I><N><Q>@active task<br />- (Tech) công việc hoạt tính, công tác hoạt tính</Q></N></I></F></C>
active test	<C><F><I><N><Q>@active test<br />- (Tech) phép thử hoạt động</Q></N></I></F></C>
active time	<C><F><I><N><Q>@active time<br />- (Tech) thời gian hoạt động</Q></N></I></F></C>
active transducer	<C><F><I><N><Q>@active transducer<br />- (Tech) bộ biến hoán/hoán năng có nguồn [ĐL]</Q></N></I></F></C>
active window	<C><F><I><N><Q>@active window<br />- (Tech) cửa sổ hoạt động, cửa sổ đang dùng</Q></N></I></F></C>
actively	<C><F><I><N><Q>@actively /'æktivli/<br />*  phó từ<br />- tích cực hoạt động; nhanh nhẹn, linh lợi<br />- có hiệu lực</Q></N></I></F></C>
activeness	<C><F><I><N><Q>@activeness<br />* danh từ<br />- sự tích cực</Q></N></I></F></C>
actives	<C><F><I><N><Q>@active /'æktiv/<br />*  tính từ<br />- tích cực, hoạt động; nhanh nhẹn, linh lợi<br />=an active volcano+ núi lửa còn hoạt động<br />=an active brain+ đầu óc linh lợi<br />=to take an active part in the revolutionary movement+ tham gia tích cực phong trào cách mạng<br />- thiết thực, thực sự; có hiệu lực, công hiệu<br />=active remedies+ những phương thuốc công hiệu<br />=it's no use talking, he wants active help+ nói mồm chẳng có ích gì, anh ấy cần sự giúp đỡ thiết thực cơ<br />- (ngôn ngữ học) chủ động<br />=the active voice+ dạng chủ động<br />- (quân sự) tại ngũ<br />=on active service+ đang tại ngũ<br />=to be called up for the active service+ được gọi nhập ngũ<br />=active list danh sách sĩ quan+ có thể gọi nhập ngũ<br />- (vật lý) hoạt động; phóng xạ<br />- hoá hoạt động; có hiệu lực<br />=active ferment men+ hoạt động<br />=active valence+ hoá trị hiệu lực<br /><br />@active<br />- (Tech) chủ động; hoạt tính; hoạt động, hiệu lực, đang dùng; tích cực</Q></N></I></F></C>
activism	<C><F><I><N><Q>@activism<br />* danh từ<br />- (triết học) chủ nghĩa tích cực<br />- sự tuyên truyền tích cực cho một học thuyết</Q></N></I></F></C>
activist	<C><F><I><N><Q>@activist<br />* danh từ<br />- nhà hoạt động xã hội, nhà hoạt động chính trị</Q></N></I></F></C>
activists	<C><F><I><N><Q>@activist<br />* danh từ<br />- nhà hoạt động xã hội, nhà hoạt động chính trị</Q></N></I></F></C>
activities	<C><F><I><N><Q>@activity /æk'tiviti/<br />*  danh từ<br />- sự tích cực, sự hoạt động, sự nhanh nhẹn, sự linh lợi<br />- (số nhiều) hoạt động<br />=sport activities+ hoạt động thể thao<br />=scientific activities+ hoạt động khoa học<br />- phạm vi hoạt động<br />=within my activities+ trong phạm vi hoạt động của tôi<br />- (vật lý),  (hoá học) tính hoạt động, độ hoạt động; tính phóng xạ, độ phóng xạ<br />=photo - chenical activity+ tính hoạt động quang hoá<br />=specific activity+ phóng xạ riêng<br /><br />@activity<br />- (Tech) hoạt tính; hoạt động; phóng xạ tính</Q></N></I></F></C>
activity	<C><F><I><N><Q>@activity /æk'tiviti/<br />*  danh từ<br />- sự tích cực, sự hoạt động, sự nhanh nhẹn, sự linh lợi<br />- (số nhiều) hoạt động<br />=sport activities+ hoạt động thể thao<br />=scientific activities+ hoạt động khoa học<br />- phạm vi hoạt động<br />=within my activities+ trong phạm vi hoạt động của tôi<br />- (vật lý),  (hoá học) tính hoạt động, độ hoạt động; tính phóng xạ, độ phóng xạ<br />=photo - chenical activity+ tính hoạt động quang hoá<br />=specific activity+ phóng xạ riêng<br /><br />@activity<br />- (Tech) hoạt tính; hoạt động; phóng xạ tính</Q></N></I></F></C>
Activity analysis	<C><F><I><N><Q>@Activity analysis<br />- (Econ) Phân tích hoạt động.<br />+ Xem LINEAR PROGRAMMING.</Q></N></I></F></C>
activity coefficient	<C><F><I><N><Q>@activity coefficient<br />- (Tech) hệ số hoạt động</Q></N></I></F></C>
Activity rate	<C><F><I><N><Q>@Activity rate<br />- (Econ) Tỷ lệ lao động.<br />+ Xem LABOUR FORCE PARTICIPATION RATE.</Q></N></I></F></C>
activity ratio	<C><F><I><N><Q>@activity ratio<br />- (Tech) tỉ số hoạt động</Q></N></I></F></C>
actor	<C><F><I><N><Q>@actor /'æktə/<br />*  danh từ<br />- diễn viên (kịch, tuồng, chèo, điện ảnh...); kép, kép hát<br />=film actor+ tài tử đóng phim, diễn viên điện ảnh<br />- (từ hiếm,nghĩa hiếm) người làm (một việc gì)<br />=a bad actor+ (từ Mỹ,nghĩa Mỹ) người khó tin cậy</Q></N></I></F></C>
